lab,ref_name,dis_name,mos,trc,codec,ref_width,ref_height,ref_bits,dis_width,dis_height,dis_bits,display_model,cvvdp,result_source
WHU,Chimera4_1000nit.mp4,Chimera4_1000nit_AVS3_r4.mp4,2.972275917997013,PQ,AVS,3840,2160,10,3840,2160,10,avs_hdr_set2_pq,7.873085975646973,/mnt/bn/public-vqa1/wangjiayi/playground/hdr-vqa/outputs/ZJUHDR_WHU_ColorVideoVDP.csv
WHU,Chimera4_1000nit.mp4,Chimera4_1000nit_AlphaVC-P_r4.mp4,1.471372253287658,PQ,AlphaVC-P,3840,2160,10,3840,2160,10,avs_hdr_set2_pq,5.663580894470215,/mnt/bn/public-vqa1/wangjiayi/playground/hdr-vqa/outputs/ZJUHDR_WHU_ColorVideoVDP.csv
WHU,Chimera4_1000nit.mp4,Chimera4_1000nit_LTM_r1.mp4,4.304807442114497,PQ,LTM,3840,2160,10,3840,2160,10,avs_hdr_set2_pq,9.58102798461914,/mnt/bn/public-vqa1/wangjiayi/playground/hdr-vqa/outputs/ZJUHDR_WHU_ColorVideoVDP.csv
WHU,Chimera4_1000nit.mp4,Chimera4_1000nit_NNVC_r1.mp4,4.835430125701135,PQ,NNVC,3840,2160,10,3840,2160,10,avs_hdr_set2_pq,9.83799934387207,/mnt/bn/public-vqa1/wangjiayi/playground/hdr-vqa/outputs/ZJUHDR_WHU_ColorVideoVDP.csv
WHU,Chimera4_1000nit.mp4,Chimera4_1000nit_NNVC_r4.mp4,2.175179830662975,PQ,NNVC,3840,2160,10,3840,2160,10,avs_hdr_set2_pq,6.510064125061035,/mnt/bn/public-vqa1/wangjiayi/playground/hdr-vqa/outputs/ZJUHDR_WHU_ColorVideoVDP.csv
WHU,Chimera4_1000nit.mp4,Chimera4_1000nit_VTM_QP40.mp4,2.436776853353875,PQ,VTM,3840,2160,10,3840,2160,10,avs_hdr_set2_pq,6.527133941650391,/mnt/bn/public-vqa1/wangjiayi/playground/hdr-vqa/outputs/ZJUHDR_WHU_ColorVideoVDP.csv
WHU,Coffee1.mp4,Coffee1_AVS3_QP36.mp4,4.175616008944053,HLG,AVS,3840,2160,10,3840,2160,10,avs_hdr_set2_hlg,9.074188232421877,/mnt/bn/public-vqa1/wangjiayi/hdr-vqa-outputs/zjuhdr_whu_hlg_cvvdp_rerun_eambient5/ZJUHDR_WHU_HLG_ColorVideoVDP.csv
WHU,Coffee1.mp4,Coffee1_AVS3_QP40.mp4,3.620135425631493,HLG,AVS,3840,2160,10,3840,2160,10,avs_hdr_set2_hlg,8.787168502807617,/mnt/bn/public-vqa1/wangjiayi/hdr-vqa-outputs/zjuhdr_whu_hlg_cvvdp_rerun_eambient5/ZJUHDR_WHU_HLG_ColorVideoVDP.csv
WHU,Coffee1.mp4,Coffee1_AVS3_QP44.mp4,2.880845428650658,HLG,AVS,3840,2160,10,3840,2160,10,avs_hdr_set2_hlg,8.407365798950195,/mnt/bn/public-vqa1/wangjiayi/hdr-vqa-outputs/zjuhdr_whu_hlg_cvvdp_rerun_eambient5/ZJUHDR_WHU_HLG_ColorVideoVDP.csv
WHU,Coffee1.mp4,Coffee1_AVS3_QP48.mp4,2.313365409516825,HLG,AVS,3840,2160,10,3840,2160,10,avs_hdr_set2_hlg,7.982594966888428,/mnt/bn/public-vqa1/wangjiayi/hdr-vqa-outputs/zjuhdr_whu_hlg_cvvdp_rerun_eambient5/ZJUHDR_WHU_HLG_ColorVideoVDP.csv
WHU,Coffee1.mp4,Coffee1_AlphaVC-P_QP2.mp4,4.2658393632504,HLG,AlphaVC-P,3840,2160,10,3840,2160,10,avs_hdr_set2_hlg,8.49637508392334,/mnt/bn/public-vqa1/wangjiayi/hdr-vqa-outputs/zjuhdr_whu_hlg_cvvdp_rerun_eambient5/ZJUHDR_WHU_HLG_ColorVideoVDP.csv
WHU,Coffee1.mp4,Coffee1_AlphaVC-P_QP3.mp4,4.137371138362255,HLG,AlphaVC-P,3840,2160,10,3840,2160,10,avs_hdr_set2_hlg,8.048154830932617,/mnt/bn/public-vqa1/wangjiayi/hdr-vqa-outputs/zjuhdr_whu_hlg_cvvdp_rerun_eambient5/ZJUHDR_WHU_HLG_ColorVideoVDP.csv
WHU,Coffee1.mp4,Coffee1_AlphaVC-P_QP4.mp4,3.172350500538265,HLG,AlphaVC-P,3840,2160,10,3840,2160,10,avs_hdr_set2_hlg,7.418505668640137,/mnt/bn/public-vqa1/wangjiayi/hdr-vqa-outputs/zjuhdr_whu_hlg_cvvdp_rerun_eambient5/ZJUHDR_WHU_HLG_ColorVideoVDP.csv
WHU,Coffee1.mp4,Coffee1_DCVC-RT_QP0.mp4,1.251436332493243,HLG,DCVC-RT,3840,2160,10,3840,2160,10,avs_hdr_set2_hlg,5.896537780761719,/mnt/bn/public-vqa1/wangjiayi/hdr-vqa-outputs/zjuhdr_whu_hlg_cvvdp_rerun_eambient5/ZJUHDR_WHU_HLG_ColorVideoVDP.csv
WHU,Coffee1.mp4,Coffee1_DCVC-RT_QP21.mp4,3.532919589570013,HLG,DCVC-RT,3840,2160,10,3840,2160,10,avs_hdr_set2_hlg,7.814442157745361,/mnt/bn/public-vqa1/wangjiayi/hdr-vqa-outputs/zjuhdr_whu_hlg_cvvdp_rerun_eambient5/ZJUHDR_WHU_HLG_ColorVideoVDP.csv
WHU,Coffee1.mp4,Coffee1_DCVC-RT_QP27.mp4,3.73630994770174,HLG,DCVC-RT,3840,2160,10,3840,2160,10,avs_hdr_set2_hlg,8.38264274597168,/mnt/bn/public-vqa1/wangjiayi/hdr-vqa-outputs/zjuhdr_whu_hlg_cvvdp_rerun_eambient5/ZJUHDR_WHU_HLG_ColorVideoVDP.csv
WHU,Coffee1.mp4,Coffee1_DCVC-RT_QP42.mp4,4.155029919914915,HLG,DCVC-RT,3840,2160,10,3840,2160,10,avs_hdr_set2_hlg,8.929956436157227,/mnt/bn/public-vqa1/wangjiayi/hdr-vqa-outputs/zjuhdr_whu_hlg_cvvdp_rerun_eambient5/ZJUHDR_WHU_HLG_ColorVideoVDP.csv
WHU,Coffee1.mp4,Coffee1_EEM_QP0.mp4,4.24798615371296,HLG,EEM,3840,2160,10,3840,2160,10,avs_hdr_set2_hlg,9.208536148071287,/mnt/bn/public-vqa1/wangjiayi/hdr-vqa-outputs/zjuhdr_whu_hlg_cvvdp_rerun_eambient5/ZJUHDR_WHU_HLG_ColorVideoVDP.csv
WHU,Coffee1.mp4,Coffee1_EEM_QP2.mp4,3.410684387202624,HLG,EEM,3840,2160,10,3840,2160,10,avs_hdr_set2_hlg,8.379281997680664,/mnt/bn/public-vqa1/wangjiayi/hdr-vqa-outputs/zjuhdr_whu_hlg_cvvdp_rerun_eambient5/ZJUHDR_WHU_HLG_ColorVideoVDP.csv
WHU,Coffee1.mp4,Coffee1_EEM_QP3.mp4,2.203364496227873,HLG,EEM,3840,2160,10,3840,2160,10,avs_hdr_set2_hlg,7.31251049041748,/mnt/bn/public-vqa1/wangjiayi/hdr-vqa-outputs/zjuhdr_whu_hlg_cvvdp_rerun_eambient5/ZJUHDR_WHU_HLG_ColorVideoVDP.csv
WHU,Coffee1.mp4,Coffee1_LTM_QP21_2910.mp4,4.816119032977726,HLG,LTM,3840,2160,10,3840,2160,10,avs_hdr_set2_hlg,9.336665153503418,/mnt/bn/public-vqa1/wangjiayi/hdr-vqa-outputs/zjuhdr_whu_hlg_cvvdp_rerun_eambient5/ZJUHDR_WHU_HLG_ColorVideoVDP.csv
WHU,Coffee1.mp4,Coffee1_LTM_QP38_4059.mp4,2.466838059678174,HLG,LTM,3840,2160,10,3840,2160,10,avs_hdr_set2_hlg,7.423305034637451,/mnt/bn/public-vqa1/wangjiayi/hdr-vqa-outputs/zjuhdr_whu_hlg_cvvdp_rerun_eambient5/ZJUHDR_WHU_HLG_ColorVideoVDP.csv
WHU,Coffee1.mp4,Coffee1_NNVC_QP27.mp4,4.257500589013212,HLG,NNVC,3840,2160,10,3840,2160,10,avs_hdr_set2_hlg,9.404182434082031,/mnt/bn/public-vqa1/wangjiayi/hdr-vqa-outputs/zjuhdr_whu_hlg_cvvdp_rerun_eambient5/ZJUHDR_WHU_HLG_ColorVideoVDP.csv
WHU,Coffee1.mp4,Coffee1_NNVC_QP42.mp4,4.347843087204652,HLG,NNVC,3840,2160,10,3840,2160,10,avs_hdr_set2_hlg,7.917476654052734,/mnt/bn/public-vqa1/wangjiayi/hdr-vqa-outputs/zjuhdr_whu_hlg_cvvdp_rerun_eambient5/ZJUHDR_WHU_HLG_ColorVideoVDP.csv
WHU,Coffee1.mp4,Coffee1_VTM_QP32.mp4,3.24094537903807,HLG,VTM,3840,2160,10,3840,2160,10,avs_hdr_set2_hlg,8.954666137695312,/mnt/bn/public-vqa1/wangjiayi/hdr-vqa-outputs/zjuhdr_whu_hlg_cvvdp_rerun_eambient5/ZJUHDR_WHU_HLG_ColorVideoVDP.csv
WHU,Coffee1.mp4,Coffee1_VTM_QP35.mp4,4.682629869204809,HLG,VTM,3840,2160,10,3840,2160,10,avs_hdr_set2_hlg,8.647539138793945,/mnt/bn/public-vqa1/wangjiayi/hdr-vqa-outputs/zjuhdr_whu_hlg_cvvdp_rerun_eambient5/ZJUHDR_WHU_HLG_ColorVideoVDP.csv
WHU,Coffee1.mp4,Coffee1_VTM_QP42.mp4,1.970590999885452,HLG,VTM,3840,2160,10,3840,2160,10,avs_hdr_set2_hlg,7.664162635803223,/mnt/bn/public-vqa1/wangjiayi/hdr-vqa-outputs/zjuhdr_whu_hlg_cvvdp_rerun_eambient5/ZJUHDR_WHU_HLG_ColorVideoVDP.csv
WHU,DroneShowEnding.mp4,DroneShowEnding_AVS3_QP44.mp4,4.271921771153168,HLG,AVS,3840,2160,10,3840,2160,10,avs_hdr_set2_hlg,8.983678817749023,/mnt/bn/public-vqa1/wangjiayi/hdr-vqa-outputs/zjuhdr_whu_hlg_cvvdp_rerun_eambient5/ZJUHDR_WHU_HLG_ColorVideoVDP.csv
WHU,DroneShowEnding.mp4,DroneShowEnding_AlphaVC-P_QP3.mp4,3.54933447415104,HLG,AlphaVC-P,3840,2160,10,3840,2160,10,avs_hdr_set2_hlg,8.116976737976074,/mnt/bn/public-vqa1/wangjiayi/hdr-vqa-outputs/zjuhdr_whu_hlg_cvvdp_rerun_eambient5/ZJUHDR_WHU_HLG_ColorVideoVDP.csv
WHU,DroneShowEnding.mp4,DroneShowEnding_AlphaVC-P_QP4.mp4,2.919893514287887,HLG,AlphaVC-P,3840,2160,10,3840,2160,10,avs_hdr_set2_hlg,7.46536111831665,/mnt/bn/public-vqa1/wangjiayi/hdr-vqa-outputs/zjuhdr_whu_hlg_cvvdp_rerun_eambient5/ZJUHDR_WHU_HLG_ColorVideoVDP.csv
WHU,DroneShowEnding.mp4,DroneShowEnding_AlphaVC-P_QP5.mp4,2.086969010165221,HLG,AlphaVC-P,3840,2160,10,3840,2160,10,avs_hdr_set2_hlg,6.460947036743164,/mnt/bn/public-vqa1/wangjiayi/hdr-vqa-outputs/zjuhdr_whu_hlg_cvvdp_rerun_eambient5/ZJUHDR_WHU_HLG_ColorVideoVDP.csv
WHU,DroneShowEnding.mp4,DroneShowEnding_DCVC-RT_QP6.mp4,3.259443836084495,HLG,DCVC-RT,3840,2160,10,3840,2160,10,avs_hdr_set2_hlg,7.82778263092041,/mnt/bn/public-vqa1/wangjiayi/hdr-vqa-outputs/zjuhdr_whu_hlg_cvvdp_rerun_eambient5/ZJUHDR_WHU_HLG_ColorVideoVDP.csv
WHU,DroneShowEnding.mp4,DroneShowEnding_DCVC_QP0.mp4,2.003444230673311,HLG,DCVC-RT,3840,2160,10,3840,2160,10,avs_hdr_set2_hlg,5.479002952575684,/mnt/bn/public-vqa1/wangjiayi/hdr-vqa-outputs/zjuhdr_whu_hlg_cvvdp_rerun_eambient5/ZJUHDR_WHU_HLG_ColorVideoVDP.csv
WHU,DroneShowEnding.mp4,DroneShowEnding_DCVC_QP13.mp4,3.526826541257508,HLG,DCVC-RT,3840,2160,10,3840,2160,10,avs_hdr_set2_hlg,7.802976131439209,/mnt/bn/public-vqa1/wangjiayi/hdr-vqa-outputs/zjuhdr_whu_hlg_cvvdp_rerun_eambient5/ZJUHDR_WHU_HLG_ColorVideoVDP.csv
WHU,DroneShowEnding.mp4,DroneShowEnding_DCVC_QP25.mp4,4.2567843867263,HLG,DCVC-RT,3840,2160,10,3840,2160,10,avs_hdr_set2_hlg,8.814455032348633,/mnt/bn/public-vqa1/wangjiayi/hdr-vqa-outputs/zjuhdr_whu_hlg_cvvdp_rerun_eambient5/ZJUHDR_WHU_HLG_ColorVideoVDP.csv
WHU,DroneShowEnding.mp4,DroneShowEnding_DCVC_QP38.mp4,4.384648372914447,HLG,DCVC-RT,3840,2160,10,3840,2160,10,avs_hdr_set2_hlg,9.316417694091797,/mnt/bn/public-vqa1/wangjiayi/hdr-vqa-outputs/zjuhdr_whu_hlg_cvvdp_rerun_eambient5/ZJUHDR_WHU_HLG_ColorVideoVDP.csv
WHU,DroneShowEnding.mp4,DroneShowEnding_EEM_QP2.mp4,3.436949234627163,HLG,EEM,3840,2160,10,3840,2160,10,avs_hdr_set2_hlg,8.96153450012207,/mnt/bn/public-vqa1/wangjiayi/hdr-vqa-outputs/zjuhdr_whu_hlg_cvvdp_rerun_eambient5/ZJUHDR_WHU_HLG_ColorVideoVDP.csv
WHU,DroneShowEnding.mp4,DroneShowEnding_EEM_QP3.mp4,2.520086591446449,HLG,EEM,3840,2160,10,3840,2160,10,avs_hdr_set2_hlg,8.039055824279785,/mnt/bn/public-vqa1/wangjiayi/hdr-vqa-outputs/zjuhdr_whu_hlg_cvvdp_rerun_eambient5/ZJUHDR_WHU_HLG_ColorVideoVDP.csv
WHU,DroneShowEnding.mp4,DroneShowEnding_NNVC_QP42.mp4,3.814883998200298,HLG,NNVC,3840,2160,10,3840,2160,10,avs_hdr_set2_hlg,8.489815711975098,/mnt/bn/public-vqa1/wangjiayi/hdr-vqa-outputs/zjuhdr_whu_hlg_cvvdp_rerun_eambient5/ZJUHDR_WHU_HLG_ColorVideoVDP.csv
WHU,DroneShowEnding.mp4,DroneShowEnding_QP35_3856.mp4,3.968816068793581,HLG,LTM,3840,2160,10,3840,2160,10,avs_hdr_set2_hlg,8.385605812072754,/mnt/bn/public-vqa1/wangjiayi/hdr-vqa-outputs/zjuhdr_whu_hlg_cvvdp_rerun_eambient5/ZJUHDR_WHU_HLG_ColorVideoVDP.csv
WHU,DroneShowEnding.mp4,DroneShowEnding_QP37_3991.mp4,3.629976981887637,HLG,LTM,3840,2160,10,3840,2160,10,avs_hdr_set2_hlg,8.111128807067871,/mnt/bn/public-vqa1/wangjiayi/hdr-vqa-outputs/zjuhdr_whu_hlg_cvvdp_rerun_eambient5/ZJUHDR_WHU_HLG_ColorVideoVDP.csv
WHU,DroneShowEnding.mp4,DroneShowEnding_QP42_4329.mp4,3.155737742168249,HLG,LTM,3840,2160,10,3840,2160,10,avs_hdr_set2_hlg,7.207993030548096,/mnt/bn/public-vqa1/wangjiayi/hdr-vqa-outputs/zjuhdr_whu_hlg_cvvdp_rerun_eambient5/ZJUHDR_WHU_HLG_ColorVideoVDP.csv
WHU,DroneShowEnding.mp4,DroneShowEnding_QP47_4667.mp4,1.776597625093765,HLG,LTM,3840,2160,10,3840,2160,10,avs_hdr_set2_hlg,6.060864448547363,/mnt/bn/public-vqa1/wangjiayi/hdr-vqa-outputs/zjuhdr_whu_hlg_cvvdp_rerun_eambient5/ZJUHDR_WHU_HLG_ColorVideoVDP.csv
WHU,DroneShowEnding.mp4,DroneShowEnding_VTM_QP37.mp4,4.414292897876196,HLG,VTM,3840,2160,10,3840,2160,10,avs_hdr_set2_hlg,9.023470878601074,/mnt/bn/public-vqa1/wangjiayi/hdr-vqa-outputs/zjuhdr_whu_hlg_cvvdp_rerun_eambient5/ZJUHDR_WHU_HLG_ColorVideoVDP.csv
WHU,DroneShowEnding.mp4,DroneShowEnding_VTM_QP42.mp4,4.054834191618683,HLG,VTM,3840,2160,10,3840,2160,10,avs_hdr_set2_hlg,8.487054824829102,/mnt/bn/public-vqa1/wangjiayi/hdr-vqa-outputs/zjuhdr_whu_hlg_cvvdp_rerun_eambient5/ZJUHDR_WHU_HLG_ColorVideoVDP.csv
WHU,DroneShowEnding.mp4,DroneShowEnding_VTM_QP47.mp4,2.949256675172412,HLG,VTM,3840,2160,10,3840,2160,10,avs_hdr_set2_hlg,7.624698638916016,/mnt/bn/public-vqa1/wangjiayi/hdr-vqa-outputs/zjuhdr_whu_hlg_cvvdp_rerun_eambient5/ZJUHDR_WHU_HLG_ColorVideoVDP.csv
WHU,Fountain2.mp4,Fountain2_AVS3_QP36.mp4,4.438350975088858,HLG,AVS,3840,2160,10,3840,2160,10,avs_hdr_set2_hlg,8.673137664794922,/mnt/bn/public-vqa1/wangjiayi/hdr-vqa-outputs/zjuhdr_whu_hlg_cvvdp_rerun_eambient5/ZJUHDR_WHU_HLG_ColorVideoVDP.csv
WHU,Fountain2.mp4,Fountain2_AVS3_QP44.mp4,3.757142641419755,HLG,AVS,3840,2160,10,3840,2160,10,avs_hdr_set2_hlg,7.789851665496826,/mnt/bn/public-vqa1/wangjiayi/hdr-vqa-outputs/zjuhdr_whu_hlg_cvvdp_rerun_eambient5/ZJUHDR_WHU_HLG_ColorVideoVDP.csv
WHU,Fountain2.mp4,Fountain2_AVS3_QP48.mp4,3.167706453483162,HLG,AVS,3840,2160,10,3840,2160,10,avs_hdr_set2_hlg,7.287242889404297,/mnt/bn/public-vqa1/wangjiayi/hdr-vqa-outputs/zjuhdr_whu_hlg_cvvdp_rerun_eambient5/ZJUHDR_WHU_HLG_ColorVideoVDP.csv
WHU,Fountain2.mp4,Fountain2_AlphaVC-P_QP0.mp4,4.413381914697929,HLG,AlphaVC-P,3840,2160,10,3840,2160,10,avs_hdr_set2_hlg,8.261378288269043,/mnt/bn/public-vqa1/wangjiayi/hdr-vqa-outputs/zjuhdr_whu_hlg_cvvdp_rerun_eambient5/ZJUHDR_WHU_HLG_ColorVideoVDP.csv
WHU,Fountain2.mp4,Fountain2_AlphaVC-P_QP2.mp4,3.999811631578591,HLG,AlphaVC-P,3840,2160,10,3840,2160,10,avs_hdr_set2_hlg,7.408699989318848,/mnt/bn/public-vqa1/wangjiayi/hdr-vqa-outputs/zjuhdr_whu_hlg_cvvdp_rerun_eambient5/ZJUHDR_WHU_HLG_ColorVideoVDP.csv
WHU,Fountain2.mp4,Fountain2_AlphaVC-P_QP3.mp4,3.371418156964057,HLG,AlphaVC-P,3840,2160,10,3840,2160,10,avs_hdr_set2_hlg,6.851491928100586,/mnt/bn/public-vqa1/wangjiayi/hdr-vqa-outputs/zjuhdr_whu_hlg_cvvdp_rerun_eambient5/ZJUHDR_WHU_HLG_ColorVideoVDP.csv
WHU,Fountain2.mp4,Fountain2_AlphaVC-P_QP4.mp4,2.654724524105209,HLG,AlphaVC-P,3840,2160,10,3840,2160,10,avs_hdr_set2_hlg,6.180604934692383,/mnt/bn/public-vqa1/wangjiayi/hdr-vqa-outputs/zjuhdr_whu_hlg_cvvdp_rerun_eambient5/ZJUHDR_WHU_HLG_ColorVideoVDP.csv
WHU,Fountain2.mp4,Fountain2_AlphaVC-P_QP5.mp4,1.496167032958497,HLG,AlphaVC-P,3840,2160,10,3840,2160,10,avs_hdr_set2_hlg,5.317637920379639,/mnt/bn/public-vqa1/wangjiayi/hdr-vqa-outputs/zjuhdr_whu_hlg_cvvdp_rerun_eambient5/ZJUHDR_WHU_HLG_ColorVideoVDP.csv
WHU,Fountain2.mp4,Fountain2_DCVC-RT_QP0.mp4,1.487286247784453,HLG,DCVC-RT,3840,2160,10,3840,2160,10,avs_hdr_set2_hlg,5.32096004486084,/mnt/bn/public-vqa1/wangjiayi/hdr-vqa-outputs/zjuhdr_whu_hlg_cvvdp_rerun_eambient5/ZJUHDR_WHU_HLG_ColorVideoVDP.csv
WHU,Fountain2.mp4,Fountain2_DCVC-RT_QP21.mp4,2.689258674529253,HLG,DCVC-RT,3840,2160,10,3840,2160,10,avs_hdr_set2_hlg,7.092010021209717,/mnt/bn/public-vqa1/wangjiayi/hdr-vqa-outputs/zjuhdr_whu_hlg_cvvdp_rerun_eambient5/ZJUHDR_WHU_HLG_ColorVideoVDP.csv
WHU,Fountain2.mp4,Fountain2_DCVC-RT_QP30.mp4,3.698789456630231,HLG,DCVC-RT,3840,2160,10,3840,2160,10,avs_hdr_set2_hlg,7.748726844787598,/mnt/bn/public-vqa1/wangjiayi/hdr-vqa-outputs/zjuhdr_whu_hlg_cvvdp_rerun_eambient5/ZJUHDR_WHU_HLG_ColorVideoVDP.csv
WHU,Fountain2.mp4,Fountain2_DCVC-RT_QP42.mp4,4.356225426589269,HLG,DCVC-RT,3840,2160,10,3840,2160,10,avs_hdr_set2_hlg,8.427776336669922,/mnt/bn/public-vqa1/wangjiayi/hdr-vqa-outputs/zjuhdr_whu_hlg_cvvdp_rerun_eambient5/ZJUHDR_WHU_HLG_ColorVideoVDP.csv
WHU,Fountain2.mp4,Fountain2_EEM_QP0.mp4,4.254101603892923,HLG,EEM,3840,2160,10,3840,2160,10,avs_hdr_set2_hlg,8.787393569946289,/mnt/bn/public-vqa1/wangjiayi/hdr-vqa-outputs/zjuhdr_whu_hlg_cvvdp_rerun_eambient5/ZJUHDR_WHU_HLG_ColorVideoVDP.csv
WHU,Fountain2.mp4,Fountain2_EEM_QP1.mp4,2.928353891660976,HLG,EEM,3840,2160,10,3840,2160,10,avs_hdr_set2_hlg,8.045480728149414,/mnt/bn/public-vqa1/wangjiayi/hdr-vqa-outputs/zjuhdr_whu_hlg_cvvdp_rerun_eambient5/ZJUHDR_WHU_HLG_ColorVideoVDP.csv
WHU,Fountain2.mp4,Fountain2_EEM_QP2.mp4,2.807628391677249,HLG,EEM,3840,2160,10,3840,2160,10,avs_hdr_set2_hlg,7.597256660461426,/mnt/bn/public-vqa1/wangjiayi/hdr-vqa-outputs/zjuhdr_whu_hlg_cvvdp_rerun_eambient5/ZJUHDR_WHU_HLG_ColorVideoVDP.csv
WHU,Fountain2.mp4,Fountain2_EEM_QP3.mp4,1.775640686562388,HLG,EEM,3840,2160,10,3840,2160,10,avs_hdr_set2_hlg,6.534666538238525,/mnt/bn/public-vqa1/wangjiayi/hdr-vqa-outputs/zjuhdr_whu_hlg_cvvdp_rerun_eambient5/ZJUHDR_WHU_HLG_ColorVideoVDP.csv
WHU,Fountain2.mp4,Fountain2_LTM_QP21_2910.mp4,4.36633462538849,HLG,LTM,3840,2160,10,3840,2160,10,avs_hdr_set2_hlg,8.950981140136719,/mnt/bn/public-vqa1/wangjiayi/hdr-vqa-outputs/zjuhdr_whu_hlg_cvvdp_rerun_eambient5/ZJUHDR_WHU_HLG_ColorVideoVDP.csv
WHU,Fountain2.mp4,Fountain2_LTM_QP38_4059.mp4,2.633104260228908,HLG,LTM,3840,2160,10,3840,2160,10,avs_hdr_set2_hlg,6.493473052978516,/mnt/bn/public-vqa1/wangjiayi/hdr-vqa-outputs/zjuhdr_whu_hlg_cvvdp_rerun_eambient5/ZJUHDR_WHU_HLG_ColorVideoVDP.csv
WHU,Fountain2.mp4,Fountain2_NNVC_QP32.mp4,4.225315083654205,HLG,NNVC,3840,2160,10,3840,2160,10,avs_hdr_set2_hlg,8.614900588989258,/mnt/bn/public-vqa1/wangjiayi/hdr-vqa-outputs/zjuhdr_whu_hlg_cvvdp_rerun_eambient5/ZJUHDR_WHU_HLG_ColorVideoVDP.csv
WHU,Fountain2.mp4,Fountain2_NNVC_QP42.mp4,2.733999856316578,HLG,NNVC,3840,2160,10,3840,2160,10,avs_hdr_set2_hlg,7.117192268371582,/mnt/bn/public-vqa1/wangjiayi/hdr-vqa-outputs/zjuhdr_whu_hlg_cvvdp_rerun_eambient5/ZJUHDR_WHU_HLG_ColorVideoVDP.csv
WHU,Fountain2.mp4,Fountain2_VTM_QP35.mp4,3.741791673484153,HLG,VTM,3840,2160,10,3840,2160,10,avs_hdr_set2_hlg,8.075760841369629,/mnt/bn/public-vqa1/wangjiayi/hdr-vqa-outputs/zjuhdr_whu_hlg_cvvdp_rerun_eambient5/ZJUHDR_WHU_HLG_ColorVideoVDP.csv
WHU,Fountain2.mp4,Fountain2_VTM_QP37.mp4,3.537605574374042,HLG,VTM,3840,2160,10,3840,2160,10,avs_hdr_set2_hlg,7.764524459838867,/mnt/bn/public-vqa1/wangjiayi/hdr-vqa-outputs/zjuhdr_whu_hlg_cvvdp_rerun_eambient5/ZJUHDR_WHU_HLG_ColorVideoVDP.csv
WHU,Fountain2.mp4,Fountain2_VTM_QP42.mp4,2.961734166355731,HLG,VTM,3840,2160,10,3840,2160,10,avs_hdr_set2_hlg,6.932803153991699,/mnt/bn/public-vqa1/wangjiayi/hdr-vqa-outputs/zjuhdr_whu_hlg_cvvdp_rerun_eambient5/ZJUHDR_WHU_HLG_ColorVideoVDP.csv
WHU,Fountain2.mp4,Fountain2_VTM_QP47.mp4,1.905960366673972,HLG,VTM,3840,2160,10,3840,2160,10,avs_hdr_set2_hlg,5.968911647796631,/mnt/bn/public-vqa1/wangjiayi/hdr-vqa-outputs/zjuhdr_whu_hlg_cvvdp_rerun_eambient5/ZJUHDR_WHU_HLG_ColorVideoVDP.csv
WHU,Smithy1_1000nit.mp4,Smithy1_1000nit_AlphaVC-P_r1.mp4,4.464368277642823,PQ,AlphaVC-P,3840,2160,10,3840,2160,10,avs_hdr_set2_pq,8.163751602172852,/mnt/bn/public-vqa1/wangjiayi/playground/hdr-vqa/outputs/ZJUHDR_WHU_ColorVideoVDP.csv
WHU,Smithy1_1000nit.mp4,Smithy1_1000nit_AlphaVC-P_r2.mp4,4.052901807497724,PQ,AlphaVC-P,3840,2160,10,3840,2160,10,avs_hdr_set2_pq,7.520873069763184,/mnt/bn/public-vqa1/wangjiayi/playground/hdr-vqa/outputs/ZJUHDR_WHU_ColorVideoVDP.csv
WHU,Smithy1_1000nit.mp4,Smithy1_1000nit_EEM_r1.mp4,4.771775970425273,PQ,EEM,3840,2160,10,3840,2160,10,avs_hdr_set2_pq,8.768549919128418,/mnt/bn/public-vqa1/wangjiayi/playground/hdr-vqa/outputs/ZJUHDR_WHU_ColorVideoVDP.csv
WHU,Smithy1_1000nit.mp4,Smithy1_1000nit_NNVC_r2.mp4,4.867841916950387,PQ,NNVC,3840,2160,10,3840,2160,10,avs_hdr_set2_pq,9.297836303710938,/mnt/bn/public-vqa1/wangjiayi/playground/hdr-vqa/outputs/ZJUHDR_WHU_ColorVideoVDP.csv
WHU,Smithy1_1000nit.mp4,Smithy1_1000nit_VTM_r1.mp4,4.573978690197963,PQ,VTM,3840,2160,10,3840,2160,10,avs_hdr_set2_pq,8.13123893737793,/mnt/bn/public-vqa1/wangjiayi/playground/hdr-vqa/outputs/ZJUHDR_WHU_ColorVideoVDP.csv
WHU,Sparks2_1000nit.mp4,Sparks2_1000nit_AVS3_r2.mp4,4.326952746965916,PQ,AVS,3840,2160,10,3840,2160,10,avs_hdr_set2_pq,9.138961791992188,/mnt/bn/public-vqa1/wangjiayi/playground/hdr-vqa/outputs/ZJUHDR_WHU_ColorVideoVDP.csv
WHU,Sparks2_1000nit.mp4,Sparks2_1000nit_AVS3_r3.mp4,4.336154530188274,PQ,AVS,3840,2160,10,3840,2160,10,avs_hdr_set2_pq,8.728802680969238,/mnt/bn/public-vqa1/wangjiayi/playground/hdr-vqa/outputs/ZJUHDR_WHU_ColorVideoVDP.csv
